Timestamp (EST),baseline.out.electricity.ceiling_fan.energy_consumption.kwh,baseline.out.electricity.clothes_dryer.energy_consumption.kwh,baseline.out.electricity.clothes_washer.energy_consumption.kwh,baseline.out.electricity.cooling_fans-pumps.energy_consumption.kwh,baseline.out.electricity.cooling.energy_consumption.kwh,baseline.out.electricity.dishwasher.energy_consumption.kwh,baseline.out.electricity.freezer.energy_consumption.kwh,baseline.out.electricity.heating_fans-pumps.energy_consumption.kwh,baseline.out.electricity.heating_hp-bkup.energy_consumption.kwh,baseline.out.electricity.heating.energy_consumption.kwh,baseline.out.electricity.hot_tub-heater.energy_consumption.kwh,baseline.out.electricity.hot_tub-pump.energy_consumption.kwh,baseline.out.electricity.hot_water.energy_consumption.kwh,baseline.out.electricity.lighting_exterior.energy_consumption.kwh,baseline.out.electricity.lighting_garage.energy_consumption.kwh,baseline.out.electricity.lighting_interior.energy_consumption.kwh,baseline.out.electricity.mech_vent.energy_consumption.kwh,baseline.out.electricity.plug_loads.energy_consumption.kwh,baseline.out.electricity.pool_heater.energy_consumption.kwh,baseline.out.electricity.pool_pump.energy_consumption.kwh,baseline.out.electricity.range_oven.energy_consumption.kwh,baseline.out.electricity.refrigerator.energy_consumption.kwh,baseline.out.electricity.well_pump.energy_consumption.kwh,whole_home_electrification_high_efficiency.out.electricity.ceiling_fan.energy_consumption.kwh,whole_home_electrification_high_efficiency.out.electricity.clothes_dryer.energy_consumption.kwh,whole_home_electrification_high_efficiency.out.electricity.clothes_washer.energy_consumption.kwh,whole_home_electrification_high_efficiency.out.electricity.cooling_fans-pumps.energy_consumption.kwh,whole_home_electrification_high_efficiency.out.electricity.cooling.energy_consumption.kwh,whole_home_electrification_high_efficiency.out.electricity.dishwasher.energy_consumption.kwh,whole_home_electrification_high_efficiency.out.electricity.freezer.energy_consumption.kwh,whole_home_electrification_high_efficiency.out.electricity.heating_fans-pumps.energy_consumption.kwh,whole_home_electrification_high_efficiency.out.electricity.heating_hp-bkup.energy_consumption.kwh,whole_home_electrification_high_efficiency.out.electricity.heating.energy_consumption.kwh,whole_home_electrification_high_efficiency.out.electricity.hot_tub-heater.energy_consumption.kwh,whole_home_electrification_high_efficiency.out.electricity.hot_tub-pump.energy_consumption.kwh,whole_home_electrification_high_efficiency.out.electricity.hot_water.energy_consumption.kwh,whole_home_electrification_high_efficiency.out.electricity.lighting_exterior.energy_consumption.kwh,whole_home_electrification_high_efficiency.out.electricity.lighting_garage.energy_consumption.kwh,whole_home_electrification_high_efficiency.out.electricity.lighting_interior.energy_consumption.kwh,whole_home_electrification_high_efficiency.out.electricity.mech_vent.energy_consumption.kwh,whole_home_electrification_high_efficiency.out.electricity.plug_loads.energy_consumption.kwh,whole_home_electrification_high_efficiency.out.electricity.pool_heater.energy_consumption.kwh,whole_home_electrification_high_efficiency.out.electricity.pool_pump.energy_consumption.kwh,whole_home_electrification_high_efficiency.out.electricity.range_oven.energy_consumption.kwh,whole_home_electrification_high_efficiency.out.electricity.refrigerator.energy_consumption.kwh,whole_home_electrification_high_efficiency.out.electricity.well_pump.energy_consumption.kwh,savings.out.electricity.ceiling_fan.energy_consumption.kwh,savings.out.electricity.clothes_dryer.energy_consumption.kwh,savings.out.electricity.clothes_washer.energy_consumption.kwh,savings.out.electricity.cooling_fans-pumps.energy_consumption.kwh,savings.out.electricity.cooling.energy_consumption.kwh,savings.out.electricity.dishwasher.energy_consumption.kwh,savings.out.electricity.freezer.energy_consumption.kwh,savings.out.electricity.heating_fans-pumps.energy_consumption.kwh,savings.out.electricity.heating_hp-bkup.energy_consumption.kwh,savings.out.electricity.heating.energy_consumption.kwh,savings.out.electricity.hot_tub-heater.energy_consumption.kwh,savings.out.electricity.hot_tub-pump.energy_consumption.kwh,savings.out.electricity.hot_water.energy_consumption.kwh,savings.out.electricity.lighting_exterior.energy_consumption.kwh,savings.out.electricity.lighting_garage.energy_consumption.kwh,savings.out.electricity.lighting_interior.energy_consumption.kwh,savings.out.electricity.mech_vent.energy_consumption.kwh,savings.out.electricity.plug_loads.energy_consumption.kwh,savings.out.electricity.pool_heater.energy_consumption.kwh,savings.out.electricity.pool_pump.energy_consumption.kwh,savings.out.electricity.range_oven.energy_consumption.kwh,savings.out.electricity.refrigerator.energy_consumption.kwh,savings.out.electricity.well_pump.energy_consumption.kwh
2018-01-11,2284111.673661924,9945370.572780278,797462.8487755015,3012668.152442622,13563742.286503227,1728403.3238890646,1489493.137893177,4200619.317408561,211894.1761199163,50971237.019741744,1267781.517731135,2934480.6585988007,12618336.662558936,3218251.425847059,469493.0022022972,33278910.60276577,797754.8587768999,93401832.34818745,324169.8424595271,10265776.730777966,5725718.547116263,18974957.10332708,1937650.5237778497,2284111.673661931,9545574.498329561,799245.1751601872,499744.8509324047,8963473.626038276,1733606.4772215618,1489493.1378931769,2963564.225192547,4384738.887189569,51887515.493509606,1267781.5177311352,2934480.658598801,28564997.99360304,3218251.425847025,469493.0022022961,33278910.602765724,797754.8587768986,93401832.34818742,324169.84245952725,10265776.73077797,14668520.237942932,18974957.10332706,1937650.5237778486,-6.984919309616089e-9,399796.0744507164,-1782.3263846857008,2512923.301510217,4600268.660464952,-5203.153332497226,2.3283064365386963e-10,1237055.092216014,-4172844.711069653,-916278.4737678617,-2.3283064365386963e-10,-4.656612873077393e-10,-15946661.331044104,3.3993273973464966e-8,1.1059455573558807e-9,4.470348358154297e-8,1.280568540096283e-9,2.9802322387695312e-8,-1.7462298274040222e-10,-3.725290298461914e-9,-8942801.69082667,2.2351741790771484e-8,1.1641532182693481e-9
2018-01-12,2283180.195655959,9825590.297832197,786095.2819899819,3535772.834958878,15467912.386627302,1732469.91424782,1489493.1378931766,3693676.637860862,120137.66032286544,46436091.43219725,1267781.5177311355,2934480.6585988007,12595298.380959963,3218251.425847058,469493.00220229715,33250044.711952478,797754.8587768996,93365260.63789406,324169.84245952725,10265776.730777962,5658649.951507901,18974957.103327077,1937650.5237778497,2283180.1956559634,9505088.982346492,788772.5245977072,598375.7083118034,10818154.568470955,1737875.4891069552,1489493.1378931769,2652129.9897404257,2435436.534817261,46981504.6134394,1267781.517731135,2934480.6585988025,28459355.022095084,3218251.425847024,469493.00220229616,33250044.711952437,797754.8587768987,93365260.63789414,324169.84245952725,10265776.730777968,14605325.738538193,18974957.10332706,1937650.523777849,-4.190951585769653e-9,320501.3154857047,-2677.2426077253185,2937397.1266470747,4649757.818156347,-5405.574859135319,-2.3283064365386963e-10,1041546.6481204364,-2315298.8744943957,-545413.181242153,4.656612873077393e-10,-1.862645149230957e-9,-15864056.64113512,3.3993273973464966e-8,9.89530235528946e-10,4.0978193283081055e-8,9.313225746154785e-10,-7.450580596923828e-8,0,-5.587935447692871e-9,-8946675.78703029,1.862645149230957e-8,6.984919309616089e-10
2018-01-13,2309840.0308122695,11017915.801674094,896779.9054449615,6860189.993170139,30495948.994399335,1538001.6649828723,1489493.1378931769,3879654.321033507,191262.19252542546,48845553.604755156,1267781.5177311355,2934480.6585988016,12638987.290241415,3218251.4258470577,469493.00220229715,36257058.62098509,797754.8587769,95576498.86704837,324169.84245952714,10265776.730777964,5437116.539771312,18974957.103327084,1937650.5237778495,2309840.030812272,10724915.968744973,899357.632206456,1368738.7698807784,24819410.88793295,1541812.0807301614,1489493.1378931762,2758353.833547942,3981008.425913052,48165275.386470616,1267781.5177311352,2934480.6585988025,28341759.495274764,3218251.425847025,469493.002202296,36257058.620985135,797754.8587768986,95576498.86704834,324169.8424595272,10265776.73077797,14017220.501393296,18974957.10332705,1937650.523777849,-2.3283064365386963e-9,292999.83292912133,-2577.7267614945304,5491451.223289361,5676538.1064663865,-3810.41574728908,6.984919309616089e-10,1121300.4874855652,-3789746.2333876267,680278.2182845399,2.3283064365386963e-10,-9.313225746154785e-10,-15702772.205033349,3.259629011154175e-8,1.1641532182693481e-9,-4.470348358154297e-8,1.3969838619232178e-9,2.9802322387695312e-8,-5.820766091346741e-11,-5.587935447692871e-9,-8580103.961621985,3.3527612686157227e-8,4.656612873077393e-10
2018-01-14,2335483.399977164,10977143.11830994,889051.8099117454,6175958.743972493,26556441.339805253,1571153.5168524522,1489493.1378931764,3605426.9055211474,180899.46944272364,46271018.372139364,1267781.5177311352,2934480.6585988016,12707015.693184232,3218251.425847058,469493.0022022972,36660237.5078146,797754.8587768998,95973614.06692633,324169.8424595271,10265776.730777968,5424980.691282411,18974957.103327088,1937650.5237778495,2335483.3999771685,10616150.95995889,892746.9712969762,1081251.775849482,20336865.3573314,1576250.1325393494,1489493.1378931764,2550700.339984909,3612060.32674582,44868895.06248517,1267781.5177311355,2934480.6585988016,28738610.04595564,3218251.425847024,469493.0022022961,36660237.50781466,797754.8587768987,95973614.06692636,324169.8424595273,10265776.73077797,13944032.286569262,18974957.10332705,1937650.5237778488,-4.6566128730773926e-9,360992.1583510488,-3695.1613852308365,5094706.968123011,6219575.982473854,-5096.615686897188,0,1054726.5655362383,-3431160.8573030964,1402123.3096541911,-2.3283064365386963e-10,0,-16031594.352771407,3.3993273973464966e-8,1.1059455573558807e-9,-5.960464477539063e-8,1.0477378964424133e-9,-2.9802322387695312e-8,-2.3283064365386963e-10,-1.862645149230957e-9,-8519051.59528685,3.725290298461914e-8,6.984919309616089e-10
2018-01-15,2308877.317905684,10011006.47918634,802429.9243705889,3240379.052706926,14179672.97749971,1718595.0808255088,1489493.1378931764,3705048.563004609,143733.5696441509,48081975.29629379,1267781.5177311355,2934480.658598802,12694377.907105938,3218251.4258470577,469493.0022022971,33746298.76007431,797754.8587768998,93786146.08142224,324169.842459527,10265776.730777966,5638107.07212609,18974957.10332709,1937650.5237778495,2308877.317905686,9665462.52157831,805343.9711087615,481649.1896962359,9100814.45268441,1723825.8370934555,1489493.137893177,2721580.670252009,2902689.5830207546,47985126.281036325,1267781.5177311352,2934480.6585988016,29085756.910867915,3218251.4258470256,469493.00220229593,33746298.7600743,797754.8587768989,93786146.08142236,324169.8424595273,10265776.730777971,14491798.981255833,18974957.103327055,1937650.5237778486,-1.862645149230957e-9,345543.95760802925,-2914.0467381726485,2758729.86301069,5078858.5248153005,-5230.756267946679,-6.984919309616089e-10,983467.8927526004,-2758956.013376604,96849.01525746286,2.3283064365386963e-10,4.656612873077393e-10,-16391379.003761977,3.213062882423401e-8,1.1641532182693481e-9,7.450580596923828e-9,8.149072527885437e-10,-1.1920928955078125e-7,-2.9103830456733704e-10,-5.587935447692871e-9,-8853691.909129743,3.725290298461914e-8,9.313225746154785e-10
2018-01-16,2284590.1245430736,9953570.823788317,797831.856438898,2463449.398072715,10671470.63243633,1724716.879220292,1489493.1378931762,3495950.757950687,77778.05030129272,44898493.64174361,1267781.5177311352,2934480.658598802,12563034.66564507,3218251.4258470596,469493.0022022972,33356693.979949325,797754.8587769,93398168.90596476,324169.842459527,10265776.730777962,5591380.629289982,18974957.103327084,1937650.523777849,2284590.1245430745,9511095.76851024,801009.0995879055,342041.2903779302,6601961.384323724,1727882.9843427136,1489493.1378931766,2516046.5494433776,1708102.3333889733,44456761.444411874,1267781.5177311355,2934480.6585988025,28719929.638323735,3218251.4258470247,469493.00220229616,33356693.979949314,797754.8587768985,93398168.90596496,324169.84245952725,10265776.730777968,14603729.126640279,18974957.10332706,1937650.5237778488,-9.313225746154785e-10,442475.0552780777,-3177.2431490074378,2121408.1076947846,4069509.248112606,-3166.1051224216353,-4.656612873077393e-10,979904.2085073092,-1630324.2830876806,441732.197331734,-2.3283064365386963e-10,-4.656612873077393e-10,-16156894.972678665,3.4924596548080444e-8,1.0477378964424133e-9,1.1175870895385742e-8,1.5133991837501526e-9,-1.9371509552001953e-7,-2.3283064365386963e-10,-5.587935447692871e-9,-9012348.497350298,2.60770320892334e-8,2.3283064365386963e-10
2018-01-17,2282964.2147926386,10179637.41234518,797844.9315135854,4307650.42601253,18443149.021550566,1722163.3655600713,1489493.137893177,3399245.0842535035,144216.3788835291,43805924.66235924,1267781.5177311355,2934480.658598798,12562188.6598866,3218251.4258471457,469493.0022022982,33309239.933420144,797754.8587769015,93372729.41111258,324169.84245952714,10265776.730777966,5661918.478048705,18974957.10332703,1937650.5237778472,2282964.214792636,9712828.190288015,800465.9997263581,713586.4867877034,13296602.28786507,1727332.3784197716,1489493.1378931769,2457338.011311439,3293748.359877203,43124060.7280724,1267781.5177311357,2934480.658598799,28435499.79045916,3218251.4258471364,469493.0022022981,33309239.933420155,797754.8587769018,93372729.4111123,324169.84245952737,10265776.730777966,14674089.493366662,18974957.103327014,1937650.5237778455,2.3283064365386963e-9,466809.2220571656,-2621.0682127727196,3594063.9392248266,5146546.733685495,-5169.012859700248,2.3283064365386963e-10,941907.0729420646,-3149531.980993674,681863.9342868403,-2.3283064365386963e-10,-9.313225746154785e-10,-15873311.13057256,9.313225746154785e-9,1.1641532182693481e-10,-1.1175870895385742e-8,-3.4924596548080444e-10,2.8312206268310547e-7,-2.3283064365386963e-10,0,-9012171.015317958,1.4901161193847656e-8,1.6298145055770874e-9
2018-01-18,2282404.4078912144,9998159.734044062,802391.1834085527,4502469.765245929,18860239.06145434,1702199.6635607076,1489493.137893177,3430007.345158478,32800.03550808727,43392122.0352153,1267781.5177311348,2934480.658598799,12586262.53582701,3218251.4258471467,469493.0022022982,33275533.11726942,797754.8587769018,93341584.82533865,324169.8424595272,10265776.730777966,5605464.906038304,18974957.10332703,1937650.5237778479,2282404.407891212,9602537.75612176,805362.8573277541,729914.3494999574,13567588.537641082,1707916.6189022104,1489493.137893177,2295235.17238671,547590.907571338,41196336.84942338,1267781.5177311357,2934480.658598798,28462563.258013714,3218251.425847137,469493.002202298,33275533.117269408,797754.8587769015,93341584.8253384,324169.84245952737,10265776.730777971,14655179.06127268,18974957.103327006,1937650.5237778458,2.3283064365386963e-9,395621.97792230174,-2971.6739192014793,3772555.4157459717,5292650.523813259,-5716.955341502791,0,1134772.1727717677,-514790.87206325075,2195785.1857919246,-9.313225746154785e-10,9.313225746154785e-10,-15876300.722186703,9.778887033462524e-9,1.7462298274040222e-10,1.1175870895385742e-8,3.4924596548080444e-10,2.5331974029541016e-7,-1.7462298274040222e-10,-5.587935447692871e-9,-9049714.155234378,2.2351741790771484e-8,2.0954757928848267e-9
2018-01-19,2283533.464803565,9924953.35939408,802121.2073293612,1534319.0944102954,7249179.276260335,1733917.6155729166,1489493.1378931776,4084673.187047033,526042.7002246873,48408471.53352362,1267781.5177311355,2934480.6585987993,12655593.603618296,3218251.4258471457,469493.0022022983,33307982.062809072,797754.8587769016,93376525.29899918,324169.84245952714,10265776.730777964,5597568.045189212,18974957.10332703,1937650.5237778476,2283533.4648035583,9545187.572971223,804550.5077800546,199923.94524372084,3698251.945477364,1740025.6124999735,1489493.1378931769,3026414.172166174,9203880.181692889,50846847.53883436,1267781.5177311357,2934480.6585987974,28898571.236072857,3218251.425847136,469493.0022022982,33307982.06280903,797754.8587769015,93376525.298999,324169.84245952737,10265776.730777971,14601537.11458206,18974957.103327006,1937650.5237778455,6.51925802230835e-9,379765.78642285615,-2429.3004506933503,1334395.1491665745,3550927.330782971,-6107.996927056927,6.984919309616089e-10,1058259.0148808593,-8677837.4814682,-2438376.005310744,-2.3283064365386963e-10,1.862645149230957e-9,-16242977.632454561,9.778887033462524e-9,1.1641532182693481e-10,4.0978193283081055e-8,1.1641532182693481e-10,1.7881393432617188e-7,-2.3283064365386963e-10,-7.450580596923828e-9,-9003969.069392849,2.2351741790771484e-8,2.0954757928848267e-9
2018-01-20,2309190.877567171,11286989.942842597,900244.8002370887,1888790.1803265628,9545134.304147571,1529322.9630936887,1489493.1378931776,5932969.618935975,829756.8304669891,71094155.65635836,1267781.5177311355,2934480.6585987983,12805885.049611157,3218251.4258471457,469493.00220229826,36159870.86444172,797754.8587769016,95560595.70213266,324169.84245952725,10265776.730777968,5373105.332460654,18974957.103327025,1937650.5237778479,2309190.87756717,10945390.5415629,903531.9708658746,297660.37066210405,5224212.193066293,1534345.970952717,1489493.1378931769,4768346.0821292065,15141569.418329088,77361104.81360166,1267781.5177311357,2934480.658598798,29612475.156618197,3218251.4258471355,469493.0022022982,36159870.86444168,797754.8587769016,95560595.7021324,324169.84245952737,10265776.73077797,14108473.384683875,18974957.103327006,1937650.5237778458,9.313225746154785e-10,341599.4012796972,-3287.170628785854,1591129.8096644587,4320922.111081278,-5023.007859028177,6.984919309616089e-10,1164623.5368067687,-14311812.587862099,-6266949.1572432965,-2.3283064365386963e-10,4.656612873077393e-10,-16806590.10700704,1.0244548320770264e-8,5.820766091346741e-11,4.470348358154297e-8,0,2.5331974029541016e-7,-1.1641532182693481e-10,-1.862645149230957e-9,-8735368.05222322,1.862645149230957e-8,2.0954757928848267e-9
2018-01-21,2335832.068635516,11223908.76075182,893731.7181257379,1663407.854011662,9755515.16143749,1555216.9378567692,1489493.1378931776,7225331.792817118,1057964.5835694051,88426362.55514799,1267781.517731135,2934480.658598798,12803723.061798515,3218251.425847146,469493.00220229826,36685751.094756834,797754.8587769016,95976990.82602987,324169.84245952714,10265776.730777968,5422354.054056337,18974957.10332703,1937650.5237778483,2335832.068635514,10826116.320431426,896717.4356436776,247676.78144278273,4463620.570646874,1558826.1427324817,1489493.1378931769,6266915.50103416,18402015.805108823,99754784.98836204,1267781.5177311355,2934480.658598799,30767710.7897995,3218251.4258471355,469493.0022022983,36685751.094756745,797754.8587769017,95976990.82602978,324169.84245952725,10265776.730777968,14088529.537427552,18974957.10332701,1937650.5237778458,1.862645149230957e-9,397792.44032039307,-2985.7175179397454,1415731.0725688795,5291894.590790615,-3609.204875712516,6.984919309616089e-10,958416.2917829575,-17344051.22153942,-11328422.433214054,-4.656612873077393e-10,-9.313225746154785e-10,-17963987.728000984,1.0710209608078003e-8,-5.820766091346741e-11,8.940696716308594e-8,-1.1641532182693481e-10,8.940696716308594e-8,-1.1641532182693481e-10,0,-8666175.483371215,1.862645149230957e-8,2.561137080192566e-9
2018-01-22,2307092.085948872,9995103.072139403,797125.0760127472,2217587.630701338,11519347.579370929,1746440.3894201575,1489493.1378931769,5394218.672508351,576269.3889807818,68227314.78042704,1267781.5177311355,2934480.6585987983,12798168.334235538,3218251.4258471453,469493.00220229826,33709621.48065971,797754.8587769018,93749308.99553913,324169.8424595273,10265776.730777964,5621764.923684091,18974957.103327032,1937650.5237778474,2307092.0859488696,9612204.836804885,799372.7782038944,360840.10007506184,6605004.971153701,1751200.442999363,1489493.1378931773,4256873.615595482,9536702.0916302,71394409.25016524,1267781.5177311355,2934480.6585987983,30549120.480522595,3218251.4258471355,469493.0022022982,33709621.48065967,797754.8587769015,93749308.9955389,324169.84245952725,10265776.73077797,14506636.76971576,18974957.103327002,1937650.523777846,2.3283064365386963e-9,382898.23533451743,-2247.7021911471384,1856747.530626276,4914342.608217228,-4760.053579205414,-4.656612873077393e-10,1137345.0569128683,-8960432.702649418,-3167094.4697382003,0,0,-17750952.146287058,9.778887033462524e-9,5.820766091346741e-11,3.725290298461914e-8,3.4924596548080444e-10,2.2351741790771484e-7,5.820766091346741e-11,-5.587935447692871e-9,-8884871.84603167,2.9802322387695312e-8,1.3969838619232178e-9
2018-01-23,2284275.8384885835,9885973.656179167,805549.0560765417,3536196.564231153,16560417.9276857,1706126.3021941052,1489493.137893177,4876558.790075336,397515.92670386005,59577855.295781516,1267781.5177311355,2934480.6585987974,12788609.00185307,3218251.4258471457,469493.00220229826,33277124.886547167,797754.8587769015,93414668.43956529,324169.842459527,10265776.730777964,5680232.057196329,18974957.103327025,1937650.5237778476,2284275.838488581,9546512.513872867,808826.7835958306,609772.3308188511,11361777.190874716,1710436.4763516625,1489493.1378931764,3703043.4760882347,7867787.451996071,63244062.17024728,1267781.5177311357,2934480.658598798,30132784.436592493,3218251.425847135,469493.00220229814,33277124.886547145,797754.8587769017,93414668.43956497,324169.8424595273,10265776.730777973,14639927.228780981,18974957.103327006,1937650.523777846,2.3283064365386963e-9,339461.1423062999,-3277.727519288892,2926424.233412302,5198640.736810984,-4310.1741575573105,6.984919309616089e-10,1173515.313987101,-7470271.525292211,-3666206.8744657636,-2.3283064365386963e-10,-4.656612873077393e-10,-17344175.434739426,1.0710209608078003e-8,1.1641532182693481e-10,2.2351741790771484e-8,-2.3283064365386963e-10,3.129243850708008e-7,-2.9103830456733704e-10,-9.313225746154785e-9,-8959695.17158465,1.862645149230957e-8,1.6298145055770874e-9
2018-01-24,2284996.904644485,10011245.946757918,808312.2551937852,4024711.8630552627,17834053.931173753,1692356.3115003041,1489493.137893177,5121135.326031146,253212.13852473634,63089201.46991435,1267781.5177311355,2934480.6585987974,12678034.06374685,3218251.4258471457,469493.00220229826,33372033.221736856,797754.8587769015,93425819.29909419,324169.842459527,10265776.730777964,5713347.347282995,18974957.103327025,1937650.5237778476,2284996.9046444837,9714868.870463278,811373.275456684,655737.0294889229,12238236.977469584,1697996.269179762,1489493.1378931764,3667672.009224986,3752229.4857516135,63462486.135518454,1267781.5177311357,2934480.658598798,30212294.934289817,3218251.425847135,469493.00220229814,33372033.221736867,797754.8587769017,93425819.29909399,324169.8424595273,10265776.730777973,14765305.572743328,18974957.10332701,1937650.523777846,1.3969838619232178e-9,296377.0762946401,-3061.020262898761,3368974.8335663397,5595816.953704169,-5639.9576794579625,6.984919309616089e-10,1453463.3168061594,-3499017.347226877,-373284.6656041071,-2.3283064365386963e-10,-4.656612873077393e-10,-17534260.870542966,1.0710209608078003e-8,1.1641532182693481e-10,-1.1175870895385742e-8,-2.3283064365386963e-10,1.9371509552001953e-7,-2.9103830456733704e-10,-9.313225746154785e-9,-9051958.225460334,1.4901161193847656e-8,1.6298145055770874e-9
2018-01-25,2284989.8828451163,9886089.636934256,797442.7519014453,1562009.6812878111,8533916.744550265,1734962.1687618224,1489493.1378931773,5593567.0723347915,864737.497875698,66014275.82293073,1267781.5177311355,2934480.6585987993,12697616.893663201,3218251.4258471457,469493.00220229814,33348059.58803572,797754.858776902,93400951.23343202,324169.84245952725,10265776.730777968,5694350.958679472,18974957.103327025,1937650.5237778476,2284989.8828451103,9602064.632122882,800280.7695016215,230294.6803011162,4135665.251934372,1737839.169455047,1489493.1378931769,4162493.610275536,15036939.765109386,69798997.5956717,1267781.5177311357,2934480.658598798,30384085.677164778,3218251.4258471364,469493.00220229826,33348059.58803567,797754.8587769018,93400951.23343173,324169.84245952737,10265776.73077797,14803482.611651046,18974957.103327014,1937650.5237778455,6.05359673500061e-9,284025.00481137447,-2838.0176001761574,1331715.0009866948,4398251.4926158935,-2877.0006932246033,4.656612873077393e-10,1431073.4620592557,-14172202.267233688,-3784721.7727409676,-2.3283064365386963e-10,1.3969838619232178e-9,-17686468.783501577,9.313225746154785e-9,-1.1641532182693481e-10,5.21540641784668e-8,1.1641532182693481e-10,2.980232238769531e-7,-1.1641532182693481e-10,-1.862645149230957e-9,-9109131.652971573,1.1175870895385742e-8,2.0954757928848267e-9
2018-01-26,2284646.7832000833,10073088.144456571,794777.6158443558,2301185.5420245435,11880023.75675033,1728006.2290281926,1489493.1378931773,6076044.350094514,999093.8176589473,73654495.71622199,1267781.5177311355,2934480.6585987993,12738250.351695033,3218251.4258471457,469493.00220229814,33332879.426323693,797754.858776902,93411848.58179083,324169.84245952725,10265776.730777968,5689418.992081232,18974957.103327025,1937650.5237778476,2284646.783200075,9660421.596024344,797642.2678559326,371440.8379432758,6651458.290207456,1733197.5179410642,1489493.1378931769,5037323.855154614,17761155.305041898,81259248.98516007,1267781.5177311357,2934480.658598799,30538444.439909346,3218251.4258471364,469493.0022022981,33332879.426323693,797754.8587769018,93411848.58179058,324169.84245952737,10265776.730777966,14685788.053246599,18974957.103327014,1937650.5237778455,8.381903171539307e-9,412666.5484322272,-2864.652011576807,1929744.7040812676,5228565.466542874,-5191.28891287162,4.656612873077393e-10,1038720.4949399,-16762061.48738295,-7604753.2689380795,-2.3283064365386963e-10,4.656612873077393e-10,-17800194.088214315,9.313225746154785e-9,5.820766091346741e-11,0,1.1641532182693481e-10,2.5331974029541016e-7,-1.1641532182693481e-10,1.862645149230957e-9,-8996369.061165366,1.1175870895385742e-8,2.0954757928848267e-9
2018-01-27,2308589.908393589,10992113.110302811,891073.8459990307,3441345.371960435,16473439.625293719,1576244.5635260558,1489493.1378931776,5617553.296848606,513291.5968324437,68351680.77462512,1267781.5177311355,2934480.6585987993,12747625.906638851,3218251.4258471457,469493.0022022983,36174175.23828066,797754.8587769016,95565869.07345895,324169.84245952714,10265776.730777964,5398572.430248294,18974957.10332703,1937650.5237778476,2308589.9083935865,10663865.781588955,893801.6939884165,561714.8938057795,10707231.930230478,1580344.8100955794,1489493.137893177,4274275.813611199,9242092.571728466,72398773.77570917,1267781.5177311355,2934480.658598798,30223551.1208095,3218251.4258471355,469493.002202298,36174175.23828056,797754.8587769016,95565869.07345879,324169.84245952725,10265776.730777968,14084504.593602983,18974957.103327006,1937650.523777846,2.3283064365386963e-9,328247.32871385664,-2727.8479893857148,2879630.4781546555,5766207.695063241,-4100.246569523588,4.656612873077393e-10,1343277.4832374072,-8728800.974896023,-4047093.0010840446,0,1.3969838619232178e-9,-17475925.21417065,1.0244548320770264e-8,2.9103830456733704e-10,1.043081283569336e-7,0,1.6391277313232422e-7,-1.1641532182693481e-10,-3.725290298461914e-9,-8685932.16335469,2.2351741790771484e-8,1.6298145055770874e-9
2018-01-28,2334687.273207343,11142947.171895191,898003.393452273,8187321.211954905,36211198.76505037,1568080.1479079055,1489493.1378931776,3615937.328521619,356841.7906618817,46025535.055540964,1267781.517731135,2934480.658598798,12729195.620343091,3218251.425847146,469493.00220229826,36620098.23917988,797754.8587769016,95947326.87139884,324169.84245952714,10265776.730777968,5397537.078037875,18974957.10332703,1937650.5237778483,2334687.2732073436,10802056.488089748,901064.6558461837,1605912.392253429,29818822.111245826,1573337.2964562397,1489493.137893177,2907937.5305905994,6161896.25901533,48484939.655045375,1267781.517731136,2934480.6585987983,29646956.549878616,3218251.425847136,469493.00220229814,36620098.23917985,797754.8587769018,95947326.87139854,324169.8424595273,10265776.73077797,13879153.039577978,18974957.10332701,1937650.5237778453,-4.656612873077393e-10,340890.68380544335,-3061.2623939106707,6581408.819701476,6392376.653804541,-5257.1485483341385,4.656612873077393e-10,707999.7979310197,-5805054.468353448,-2459404.599504411,-9.313225746154785e-10,-4.656612873077393e-10,-16917760.929535523,1.0244548320770264e-8,1.1641532182693481e-10,2.9802322387695312e-8,-2.3283064365386963e-10,2.980232238769531e-7,-1.7462298274040222e-10,-1.862645149230957e-9,-8481615.961540103,1.862645149230957e-8,3.026798367500305e-9
2018-01-29,2311542.6960938107,10058469.242432151,803541.5478500195,9327573.53593766,40194193.1495304,1737933.358418997,1489493.1378931776,3000969.108300679,290242.44495618186,37747987.35365834,1267781.517731135,2934480.6585987983,12720883.504807169,3218251.425847146,469493.00220229826,33818486.247422986,797754.8587769017,93791832.04399453,324169.84245952725,10265776.730777968,5652096.675648439,18974957.103327025,1937650.523777848,2311542.6960938103,9721961.372088099,806181.5022817852,1778665.363772927,33070405.05017357,1742138.20558602,1489493.1378931766,2324310.0222640075,5600362.237076083,39580097.569477245,1267781.5177311352,2934480.6585987983,29527445.766747743,3218251.4258471355,469493.0022022981,33818486.247422956,797754.8587769015,93791832.04399419,324169.8424595272,10265776.730777973,14622297.669744318,18974957.103327002,1937650.5237778455,4.656612873077393e-10,336507.8703440521,-2639.954431765713,7548908.172164733,7123788.099356834,-4204.847167022992,9.313225746154785e-10,676659.0860366714,-5310119.792119902,-1832110.2158189043,-2.3283064365386963e-10,0,-16806562.261940576,1.0710209608078003e-8,1.7462298274040222e-10,2.9802322387695312e-8,2.3283064365386963e-10,3.427267074584961e-7,5.820766091346741e-11,-5.587935447692871e-9,-8970200.99409588,2.2351741790771484e-8,2.561137080192566e-9
